,Original,Cropped,Scaled,Rotated,Affined,2D Convoluted,Blurred,Noised,GCR / Marked
0,0.21601120869267224,0.25627653546336937,0.7716446889785024,0.6063473676624758,0.20499744851441418,0.7736829934145804,0.7739330215908868,0.7620468294650008,0.7738393202834987
1,0.24780014630780053,0.2494759280286871,0.7553638045739863,0.5864405818303966,0.1974682946623969,0.7563114754521022,0.7564834830075622,0.7515621701036153,0.7570956655700963
2,0.2052940010197111,0.21172842419120075,0.8631054033593046,0.6655528336799375,0.18793806470121496,0.8426223293402015,0.84382473692348,0.8603633275795822,0.862073849722763
3,0.23183443727406047,0.21526348850631277,0.5193728000083698,0.4021133046541313,0.21115637929995676,0.5219155407759546,0.5220167886281193,0.5231293976323124,0.5214757581152392
4,0.22484826375325523,0.26446446990839784,0.614038815987144,0.506802992656724,0.2029931188173065,0.5961124426511776,0.5970652078781241,0.5986864265740874,0.6136479475874531
