,Original,Cropped,Scaled,Rotated,Affined,2D Convoluted,Blurred,Noised,GCR / Marked
0,0.21601120869267224,0.2560054153245946,0.730685831126761,0.575999541914487,0.20987934153269663,0.7285437275171939,0.7291997891147864,0.6920146982025812,0.7346080381293674
1,0.24780014630780053,0.23819124049075327,0.718100401084163,0.5580559214436107,0.21274042360156498,0.7215617556071099,0.721882229636534,0.6996788290181851,0.7241851144783952
2,0.2052940010197111,0.17951189809926577,0.8088187579223712,0.630732423500381,0.22431909487530835,0.7937222658805706,0.7947023830489924,0.8152585981386027,0.8170245343199116
3,0.23183443727406047,0.2275921760112146,0.48997338837433635,0.38157705174707346,0.21462465136031303,0.4982319480088955,0.4979565041655609,0.4975360132453096,0.4968806486788698
4,0.22484826375325523,0.19694935711458253,0.577332914884045,0.48808592398260325,0.2317210796612429,0.5527878161341663,0.5538019324831006,0.5141319208138326,0.5837989346501773
