,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.2159269533322428,0.21526199644496,0.4432101394225769,0.5894595046278436,0.6632198839556543,0.7031402890630292,0.7267309278046511,0.7420901875079251,0.7528477479035148,0.7612773766670231,0.7677561358311804,0.7728583887854935,0.7769289954360555,0.7803364230197084,0.7829247816865884,0.7850769617591257
1,0.2202571422158698,0.21899340151711996,0.3365946421752901,0.5173920000403217,0.605900839873532,0.6573067804348245,0.6889316655449758,0.710516301048996,0.7262061650766337,0.7376710489347814,0.74670891223767,0.7536463938558086,0.7595258992194733,0.7643451295519121,0.7684205903232402,0.7716829905030167
2,0.20648446042842328,0.300311969674216,0.6259879930512812,0.750895340704398,0.8044301458674975,0.8305083099237766,0.8450533930439802,0.8542673176081745,0.8602760697638706,0.8643019699526362,0.8676816613521735,0.8698664847174854,0.8717110600324648,0.8731175437375247,0.8743344144830314,0.8752803442765577
3,0.20031937329490654,0.19856250652605908,0.2855468894946374,0.468564597005421,0.580437694954231,0.6491043532377114,0.6903791044510896,0.7191721067679359,0.7401595153844266,0.7543534476865396,0.7651788759182737,0.7735097863208504,0.780185874603746,0.7852824935074207,0.789494164760016,0.7929476139667683
4,0.2116720765603625,0.2835137408810996,0.5557251229728188,0.6392960992838911,0.6781997212317208,0.6993917470874857,0.711750636081759,0.7206892778550698,0.7270972226124732,0.7313921396055019,0.7350487566334656,0.7377306877015576,0.7399214269412123,0.7418865993904938,0.7434923566449001,0.7447655513154968
5,0.2080801615835031,0.2868189729757991,0.5337457482309391,0.5868991043751735,0.6073721240438447,0.6175531151439891,0.6239807764504735,0.6287520781259747,0.632283572558751,0.6349493732664129,0.636719906408309,0.6381625029193616,0.6392962268849605,0.6401772803702449,0.6408955701106916,0.6415330540012082
6,0.23644372050456944,0.24795726189602368,0.4400912233748154,0.6021121634655331,0.6760337239466992,0.714427236398947,0.7380424035979377,0.7533882815464009,0.7636131545114996,0.7708477063348144,0.7768642752559201,0.7809932206584063,0.7845707662843029,0.7873144562579756,0.7896102810216626,0.7916575905511151
7,0.24937276204788833,0.24838890882603487,0.24741649325239445,0.3458092448077912,0.4185279189932214,0.46010564179033475,0.48688144136515177,0.5047493428443034,0.5193778919941061,0.5294562762788484,0.5380147195406461,0.5451029709839256,0.5507729521538565,0.5552896865791613,0.559115497419198,0.5620141554797861
8,0.2313465427820324,0.29301837876706005,0.5449099778261742,0.683235992754965,0.7517251081221411,0.788086876674366,0.810431060926843,0.8252221536574887,0.835245370321289,0.8428385358433089,0.8482638770934684,0.8527151539181004,0.8561548251363373,0.8590090036926765,0.8612488317078328,0.8632345303425722
9,0.2170480665383665,0.2831893956339142,0.5420029512550247,0.6442007152778599,0.6904677885017818,0.7155780234251011,0.7304292643998916,0.7407971367710994,0.7481498708017646,0.753258081417706,0.7574125515066394,0.7608371166378733,0.7635052902958027,0.7656089989764936,0.7674382936676812,0.7689803651387052
10,0.22701738114226072,0.3265261692536542,0.601448835455254,0.6988051176832293,0.7383418372463441,0.7601792304956517,0.7734708226389959,0.7816269057346098,0.7876453850151733,0.7918883701966379,0.7951483304079497,0.7975636624122495,0.7994629653480437,0.8010133486911173,0.8023697747962302,0.8034575959176978
11,0.23916032444524105,0.23954610506586568,0.46762934671966583,0.6317150085935916,0.7140649623577574,0.7592296657601434,0.7861214854318744,0.8031758620284447,0.8152713433209491,0.8237200503120833,0.829941658793721,0.8347876308487634,0.8385664134049421,0.8418651715933609,0.8445200942305121,0.8466110098910342
12,0.23425448942906552,0.24423086183107043,0.5860917288866853,0.7574074664388176,0.8279417896760618,0.8604495678486777,0.8778902000597273,0.8875941849433033,0.8940812582811357,0.8983021476792095,0.9014387492783121,0.9036859990250873,0.9053129896472198,0.906731552453854,0.9078233449206294,0.9087461704809479
13,0.23996937015877942,0.2405664372325305,0.3877666969380067,0.520332723022695,0.5989582517730524,0.6497376051274919,0.6830861830879892,0.7060880629950155,0.7230614967407418,0.7364942635423799,0.7464930583536337,0.7547912824010957,0.7615256496493372,0.7672023734197492,0.7718113234830896,0.7756738033530154
14,0.1641327068132488,0.1641101588344626,0.23783921884948198,0.41484366476947565,0.5299199439334098,0.5951047727677904,0.6371463354955186,0.6653269256409844,0.6836394859470153,0.6967521461396096,0.7055151584448225,0.712978736640941,0.7184886045029915,0.7227645038427457,0.7263648917566913,0.7290415704111892
15,0.19259175327497305,0.19188310314965346,0.23444689384240822,0.3233320956942182,0.38038070968515847,0.4091666998925888,0.4248819127912978,0.4350586085925217,0.44208499017727637,0.44720002524451824,0.45131690452878687,0.45422463497265075,0.45723187639982216,0.4592798283224149,0.4611276249775295,0.4627778658566179
16,0.2157969237344209,0.2165771914553553,0.33986102447567357,0.4986110766700038,0.5794536175972612,0.6258023444030338,0.6554106232063744,0.6761029475156882,0.6912388958122282,0.7026485060840613,0.7108396668222366,0.7179740326165862,0.7235323911733503,0.7280924647189219,0.7317408023060876,0.734963016723904
17,0.21849108957961344,0.2773828138146015,0.6395602953572892,0.7615584125675677,0.8118986801764217,0.8374573211630828,0.8528351628909293,0.8626196582983471,0.8692209775562815,0.8742035588145551,0.8777772136375627,0.8806556494889869,0.882925184906602,0.8847292108107938,0.8862797638662958,0.8875662816503587
18,0.20858577110561036,0.2843015745895941,0.516701650708267,0.6284868406080897,0.6929248756310529,0.73060739113956,0.7540861461317333,0.7700827153647906,0.780713721732361,0.7884587228021139,0.7939523881440531,0.7981910452715498,0.8014696378640142,0.8043069646351886,0.8066712175339046,0.8086304440965048
19,0.19880893226626647,0.1959851003119684,0.19820491116515332,0.2755130283803692,0.38032124725581135,0.45168781543412106,0.5029347243558213,0.539169433808514,0.5683424807712575,0.5916928711627786,0.6095310236027481,0.6231014128714198,0.6344296107200719,0.6430464099633623,0.6509053636625015,0.6563478262683553
20,0.23513434683321868,0.2327661777186558,0.2342934848342345,0.33597019225667596,0.4006700330318422,0.4373696611215463,0.45925091718800054,0.47459054056704664,0.48566068447275174,0.49445346615009567,0.5014736454174643,0.506939528641014,0.5113992949676935,0.5155786137722264,0.5189525161298951,0.5217671340112109
21,0.23305854206992704,0.23181546920125257,0.37360382792045405,0.47842784194473764,0.5358340721330089,0.5730348948875819,0.5958314676565555,0.612140489349539,0.6235028308182371,0.6320962056133463,0.6388160873840213,0.6441576649380703,0.6486194955518779,0.6523603997900317,0.6553598739983372,0.6577292026681272
22,0.20046538489053203,0.20025905573858213,0.4947993859478113,0.6915572336902348,0.777583758056495,0.8240758985377521,0.849298408958542,0.8649349824181768,0.8748587492050769,0.8819108430149821,0.88714305092543,0.8909192719401429,0.8937909992526495,0.8962303794239852,0.8980876789707991,0.8996651413037392
23,0.2217949978802575,0.2643212711013198,0.4952427698987437,0.6222604431982531,0.6830861061234933,0.7175100734708881,0.7385107128174304,0.752550616915894,0.7619779108293773,0.7694411834972389,0.7748467272025747,0.7792950642902121,0.7828466939635246,0.7855902753777402,0.7881208527415484,0.7901603131928603
24,0.1777222902015704,0.17709326563638242,0.1883920883231018,0.25634915393939733,0.38085775658155285,0.4750232278361745,0.5460283203193086,0.5948985184657686,0.6293051498086357,0.6546746008936729,0.6747523518030725,0.6892451260145317,0.7021041550159507,0.7114504103712924,0.7193945643885838,0.7255877482120677
25,0.19301880398825516,0.27371314728454904,0.6546705691546839,0.8118480935306084,0.8694271916138475,0.8934622029230238,0.9055231515803907,0.9123906794466777,0.916549340300502,0.9195533679579037,0.9216990132921425,0.9233653993949591,0.9244606822483421,0.9253716451228102,0.9261216115753449,0.926757021873474
26,0.22807169090814478,0.22745320571526656,0.48015312868415455,0.6283255669995564,0.7013168978518224,0.7401431161121959,0.7629790409782143,0.7775325780110448,0.7872833058468669,0.7940624098392818,0.7992794050115967,0.8031750862550332,0.8062297443791309,0.8089180831088897,0.8109795524092969,0.8126447138283799
27,0.17967600293834224,0.20653960445617664,0.23531608014574243,0.33293263892074193,0.414678706662707,0.46366213894907743,0.49523486912891884,0.5172952657616409,0.5332769088845272,0.5442962658164423,0.552180435278484,0.5592817076930854,0.5647098131043424,0.5682485171736844,0.5718757581546465,0.5747971504140464
28,0.24114399192938463,0.24053971207299793,0.24119879213522885,0.300284125562407,0.3957881572192137,0.4591311352467871,0.5023920995535549,0.533257152545063,0.5540396826325413,0.5703562268344192,0.5832949214399693,0.5941916594270291,0.6024964176225681,0.6098773110338779,0.6156418112857356,0.6209911093866816
29,0.24157219047379186,0.24185591767886325,0.30842816461075995,0.3961938622807622,0.4363563671970318,0.4593786721513134,0.4750189208815946,0.48689506041413466,0.49490107546517664,0.5011890030743571,0.5049798028023555,0.5078216263927973,0.5105471096204737,0.5128585832621978,0.5148411895958588,0.5168064825950002
30,0.19227396371151848,0.19092823405432863,0.3797905615493783,0.4699817484863498,0.5114042564837636,0.5339468448838951,0.5515694205796718,0.5644256153839715,0.5742689864114023,0.5813417678506246,0.5862755850725757,0.5906177546203697,0.5937635816650709,0.5962006233053211,0.5981548207424748,0.5998886561986569
31,0.21511801142251272,0.2162987694273809,0.41241362998613407,0.5564928365154539,0.6334151908035038,0.6784122293876506,0.7064000943671468,0.7252134984750847,0.7385820094912362,0.7481280330132344,0.7557020393449196,0.7616877655833941,0.7662918221360869,0.7701044068370723,0.7733412786681393,0.7761621922690736
32,0.21251205901719855,0.44025205105505555,0.7826915013767959,0.8629208268217244,0.8913420509513673,0.9044620726752128,0.9116287801527729,0.9161283884342541,0.918928326203202,0.9211087627630165,0.922590540461514,0.9237361363968494,0.9245489959445786,0.9253202160886486,0.925943684002258,0.9263506107821461
33,0.23171441494336242,0.23176732759326946,0.2879652175009711,0.4717404107729935,0.5767000639781398,0.6389439099869602,0.679048147605096,0.7053281518972205,0.7236685032721228,0.737740361149325,0.7483390662548902,0.7564171593581396,0.7630563352441079,0.7683967354849037,0.7727692373170395,0.7763692112116094
34,0.22705360973371352,0.22674553548760565,0.2369189909903959,0.2903678346564908,0.3160299816574371,0.32794731785718173,0.33429212222092713,0.33824647640556427,0.3405613700944301,0.3423906671926042,0.3437871368410222,0.34477518604267804,0.34590537929023796,0.3462374840411264,0.34655964827105507,0.3471241670067765
35,0.21203220730735897,0.5731368438101395,0.782025367629236,0.8249099181291575,0.842181084546428,0.8513422326278435,0.8569208783057811,0.8605699938781167,0.8635064435186646,0.8655118835638008,0.8669120898147404,0.8682264735836875,0.869316851619726,0.8702518490333914,0.8709650889460473,0.8715612640939209
36,0.254023996658902,0.2525216787198192,0.2528959116606543,0.2526596944808597,0.3488989129599735,0.4349888120030429,0.4958042071311062,0.5363013229372996,0.5630340180107916,0.5824513777488078,0.5989467514629015,0.6121718176440062,0.6227991745674548,0.632655798914465,0.6408077109673992,0.647538285824335
37,0.16910684714108282,0.1683323638573008,0.40090397002419853,0.5352541614985062,0.6002868289382817,0.6352194368540698,0.6560543413491337,0.6708985775074293,0.6820968544672477,0.6901376279964077,0.696724533324111,0.7019846627838572,0.7060443263514858,0.7094150979148273,0.712329075476044,0.7144740773492345
38,0.2195884426019749,0.21958949717058737,0.39176839037196853,0.47608642055286293,0.5128436783667976,0.5329589446905,0.546227270178231,0.5551962451889453,0.5620850137720417,0.5673863867458047,0.5721205352577885,0.5752478123395018,0.5780509421249618,0.5803896690769009,0.5824322978055981,0.5840070515036505
39,0.2167835349664522,0.9158728207377919,0.9457949545560668,0.9526546410299779,0.955710202852027,0.9574656417114512,0.9583879817639152,0.9591109693202686,0.9596545213599876,0.9600247122560946,0.960332828228369,0.9605693363686434,0.9607774451510641,0.9609974509830609,0.9610866290890696,0.9612500676668155
40,0.23031000578231,0.22988200560200409,0.29884631342246526,0.47567037329117257,0.5738651279405544,0.6273857746929071,0.6646923814894165,0.6908020227153738,0.7090177408940905,0.7245686217633704,0.7366300517307249,0.7463871654884857,0.7541954516395134,0.7605047912115797,0.765629223291066,0.7701310004879558
41,0.20644006724388736,0.5620405025812414,0.8559270748685865,0.9247755196048005,0.9469419846735643,0.9565667281736102,0.9617839159245085,0.9648083102399538,0.966665811240603,0.9680150632108641,0.9689392069272892,0.9696292309404662,0.9701402011981236,0.9705566884497876,0.9708754843923417,0.971182657228421
42,0.2238380624191372,0.22284748937763124,0.3867762450118109,0.5404795165907169,0.6222293040225978,0.6706541798513739,0.6995792334513115,0.7174835781963459,0.7312210553995957,0.7406602221202344,0.7479469052310799,0.7539223850834081,0.7584256148839346,0.7620115121074817,0.7652073936121686,0.7677745016484298
43,0.21164213392085623,0.21192345393659873,0.2751944259220633,0.36794912897154447,0.42169284521621797,0.4543078287530081,0.4751616335766729,0.48938221264384807,0.4987875051952885,0.5064648151561156,0.5116739792276801,0.5161988896996643,0.519868311590289,0.5228436683237223,0.5251546687681751,0.5270497431482852
44,0.22125156182147035,0.40305676336714547,0.7313548534416547,0.8188981440658966,0.8543849682742555,0.8715583624159016,0.8820601763131515,0.8888395904484145,0.8932840851203174,0.8964175898930743,0.8989455872578905,0.9009095733134028,0.9023872026248941,0.9036825539275141,0.9047612191260674,0.9056662895200771
45,0.20661942947952489,0.20623974892800434,0.2583876360397797,0.3976663321603438,0.47939581303215417,0.5255470236345435,0.5527929448045866,0.5692171149879205,0.580087899709967,0.5875691389483045,0.5929617402365318,0.59718322733233,0.6004399965554599,0.6028241084060858,0.6053372189704195,0.6073829091382055
46,0.23100124435954666,0.23208369449047636,0.3527953596087113,0.5299382975614182,0.619604967396529,0.6655243904838329,0.6930389831922924,0.7115174560674777,0.7247493069319386,0.7340431508085362,0.7415204745181505,0.7467061070998819,0.7509931663578082,0.7548298624863249,0.7578000247575405,0.7604616755348578
47,0.1704681056567663,0.17178721384005757,0.30551124754139564,0.4747426250460769,0.591693907441541,0.6653868652729285,0.7123220789844082,0.7438719344934125,0.7662765903321808,0.7824022276558299,0.794839668507213,0.8045781998835662,0.8121705372321041,0.8187310323100595,0.8237734286014916,0.828023972407481
48,0.23112459402520266,0.23223184647070763,0.4882506204404731,0.6520802594067596,0.7330501721750252,0.7762517294798338,0.8013831217802616,0.8173424840178375,0.8284264366282331,0.8360322416782765,0.8416965488827429,0.8457764719903644,0.8492191069951669,0.8518817865926777,0.8540554476185839,0.8557506803614703
49,0.20025395457773662,0.2001979546638932,0.3179585884133443,0.47161374441672843,0.5441924977500643,0.5812987516176249,0.6031051022542918,0.6173984229156032,0.6277540741093751,0.6357211122828098,0.6421942260785374,0.647549700892675,0.6517021461825838,0.6552424288997681,0.6578663788652386,0.660264899348674
50,0.11876232439105594,0.12333838281227097,0.32183419435903093,0.5156586684641263,0.6352585485552472,0.7082164512040886,0.7524014107112584,0.780733309271482,0.7995143544358692,0.8134206922734394,0.8230438098441146,0.8303803086982338,0.8354381342529424,0.8399617075403617,0.8436617282990921,0.8457713580453177
51,0.22455226176914883,0.22548631671284158,0.2263587839858759,0.28893224779868587,0.33349211769503234,0.36227208981699094,0.38082148139885297,0.39441057817260705,0.4053534526730527,0.4130932691532979,0.4197223260394821,0.4253807277464504,0.430764907657792,0.4348164900751172,0.4382826926042336,0.441687660915661
52,0.20372763683761047,0.20521059228124489,0.5116847239343211,0.6902232100674821,0.7738314526286755,0.8158053267465541,0.8393708300885862,0.8540063719964756,0.8638659526762436,0.870578632720807,0.8757987896360431,0.8796004321134704,0.8827096899200183,0.8850811644501069,0.88707536236921,0.8887086538540829
53,0.17659210857933716,0.38883696150111285,0.7288628381409443,0.8348999051141481,0.8791772381086533,0.9003559389709477,0.9118964279376973,0.919034242124822,0.9238113996540582,0.9270164974983185,0.9293115017437874,0.9310514279069046,0.9325083259845296,0.9335594567403964,0.9344577753193593,0.9351303949260351
54,0.18639063707403958,0.6039524720470104,0.7966334118840417,0.8438560674097692,0.8629917899916731,0.8722769490202714,0.878237244832894,0.8818526753873728,0.8842682508234403,0.8860486789817779,0.8874732136489207,0.8885313132182966,0.8893994053402388,0.8899017808812317,0.8904202688023655,0.8907799605287358
55,0.21046446432606833,0.21064729188680095,0.25960837844820084,0.438413576787658,0.5607103066976866,0.6328753196004474,0.6814895128620501,0.7125553148818726,0.7333942447382222,0.7476797488433153,0.7587513399793251,0.7679898107890311,0.7757021861362193,0.7817846002767314,0.7867304161725593,0.7910635609424848
56,0.21762526345600589,0.2191179487810423,0.4307244006316695,0.590344533663486,0.6638672115898393,0.7012867989356256,0.7217149868699309,0.7328726248920385,0.7406580535243835,0.7459619466802201,0.7500543442279979,0.7534995068607484,0.755836166838254,0.7578118969636587,0.7595286090209072,0.7609700195310983
