,Original,Cropped,Scaled,Rotated,Affined,2D Convoluted,Blurred,Noised,GCR / Marked
0,0.2791916315799563,0.22669412517172727,0.4540482305904316,0.3565036996222565,0.27554172322934467,0.4626863194393238,0.4626021511933481,0.39260160812037453,0.46156909094169807
1,0.2855690326415923,0.28463959647454784,0.753030645295852,0.6244273644239398,0.2664794571950718,0.7058376209822157,0.7078964835830407,0.7021184585924874,0.7648309915833585
2,0.281859582581521,0.26948385306559675,0.47778930979991463,0.37379204370945135,0.23625613876338006,0.4811117841690918,0.4804958208733739,0.4622278241343533,0.4829815506569131
3,0.24761553561832883,0.2631446655374011,0.6999514622854496,0.5547763144912004,0.2625510138602204,0.6477527571215256,0.6496872748502144,0.6529152798885416,0.7102081479430395
4,0.24870945597905617,0.27006249292340007,0.6565570757439306,0.502634869478268,0.2805424355289591,0.6364699221600613,0.6369018810737933,0.6185492591492069,0.6621864179842295
5,0.26018218294703166,0.2401824984668505,0.4637698923029444,0.36280439796285113,0.2508589344916672,0.4417073287197529,0.4431813548404946,0.4557418586437013,0.469488788842806
6,0.24426294894179842,0.2188150773762688,0.6714801734579714,0.5845796004850934,0.2742801384260043,0.6256942343791286,0.6289360630815453,0.6123802829118271,0.6840103825919949
7,0.26711167122796226,0.23290801731764998,0.686069826030335,0.5962694367247607,0.24976349317041543,0.6271843186496703,0.6297851382889424,0.6346436601849718,0.7001033991681448
8,0.2492301871776404,0.23740414029870568,0.8248640524503831,0.6347478254759905,0.23986988058957545,0.8233417691737949,0.8228443735077902,0.8024711196613629,0.8299685355320311
9,0.24123633854675092,0.22319408864060591,0.7658818682814257,0.6331456469631832,0.24158229222459365,0.6968225912722754,0.7003787389279547,0.7125407734431622,0.7862900788469438
10,0.23123945762044298,0.21320681085057272,0.813156551955405,0.6420927749584343,0.23943451985166395,0.7684956595505255,0.7699107477951285,0.7319142785729883,0.8240959064829715
11,0.2557695749650046,0.25050249741998304,0.7903734291934482,0.6710033753904922,0.24131927663625877,0.69361186724859,0.6975844924302799,0.7582320700846504,0.8116867875555493
12,0.2310479865886312,0.2315957254181895,0.8367739821866776,0.6666358065813582,0.2307373335151933,0.7656327041196866,0.7690025422893657,0.8260441391261252,0.8496337653240804
13,0.23743990697139924,0.26841870899596737,0.8503550912562297,0.6985565193828216,0.2463493695536922,0.7764856248296593,0.779086109524494,0.7831902512467251,0.8682028172752896
14,0.28833652890510564,0.2658390350941095,0.620270175970544,0.4377869235985666,0.2335311734883234,0.6004276679872651,0.5997839706100041,0.5616152734178319,0.6257535835746494
15,0.27009686053441395,0.2583797218043328,0.6694090656651541,0.5156142693002441,0.22547155410418845,0.6919691344265635,0.6914744437674261,0.6432483987458095,0.6761215866616153
16,0.29392026404503135,0.26069827765395154,0.6576820437781054,0.5750499326913286,0.24137792019137658,0.6421559233812217,0.6424770456507254,0.6274278666408734,0.6606353039864803
17,0.2454155595028052,0.289180141537973,0.7269700928399754,0.5676785055850014,0.22972820243148528,0.7424375299847861,0.7418180776534753,0.680040228378372,0.7283318539086713
18,0.2462883071219994,0.23901136371098702,0.6939179897359314,0.5763236004898018,0.2145047764262897,0.7078075717849577,0.7069930950430137,0.6321334630658342,0.6971126800062362
19,0.22711295853322802,0.23267283436796038,0.5060775197776253,0.4313642966348361,0.24725970102924755,0.5014634725671756,0.5027484360979045,0.48159062662757357,0.5071918997400207
20,0.254265982047711,0.24500046220884136,0.6036822708416784,0.4883139869763474,0.2609250504824441,0.5972263086604747,0.5974289504148129,0.5367934752660817,0.609706462454456
21,0.23113685752723345,0.241251854532061,0.7122346260875771,0.5401133714866043,0.2205140495241406,0.7073541737533457,0.7081766274692834,0.6744646158869521,0.7153820378118274
22,0.25666486323636645,0.26965688216004874,0.7161003973886138,0.5733573336483582,0.24020426311538345,0.7107526491568817,0.7113417562557722,0.6912478106192511,0.7274024696340221
23,0.2521881205053382,0.24680854570474833,0.8161567131370359,0.6470132475439052,0.2601628218609262,0.802912061122111,0.8037962177049024,0.7627011243018581,0.8221709305101443
24,0.28846160209158445,0.2630784108137117,0.71261685205901,0.55748499466967,0.2482679190514798,0.7359851509216567,0.7352570486935195,0.6659825170405587,0.7217547540393315
25,0.28655321666500816,0.3030799456691683,0.7299681816178903,0.615848827400146,0.26387322817161984,0.7083005728506756,0.7091149237739581,0.6941258716584949,0.7313760339306673
26,0.24532711863677087,0.258250807703472,0.7757726824206751,0.6440237580783328,0.25500973686278416,0.7633355309422655,0.7641476066999929,0.7338090483453984,0.7785335665426296
27,0.2566950983668235,0.23060558695139768,0.7584496470427238,0.6094042174396972,0.2615867310302171,0.7156398962851099,0.718587632486159,0.7236825417338515,0.7679007536276051
28,0.23881699285652008,0.24982635091700606,0.8010292272334361,0.6591355894473233,0.2484911993449139,0.7749491190764035,0.7761496294806509,0.7706266179336763,0.8108069953537513
29,0.26298158100331176,0.2494811226028231,0.7970115595706959,0.63908473713323,0.25034539758784086,0.7685367088373406,0.7698107791122817,0.7898139447285849,0.8020322423687767
30,0.2688262496874843,0.2891142046957982,0.7758379284759387,0.6300011439015298,0.2584629171583645,0.7499564301117185,0.7517056351447249,0.7500748725390869,0.7814877021182892
31,0.2528829303269479,0.24750333420608214,0.6966780637956397,0.5690847267311443,0.2482840492895151,0.6947501067662696,0.6957046898190653,0.6658292470622105,0.705642944314931
32,0.2610021454000539,0.27407608657902915,0.8472443916677431,0.6749146080919349,0.2841229617462941,0.825617584642939,0.8273360086474084,0.8278470801744875,0.8490435225373015
33,0.27120173424103605,0.2523269749350108,0.5868057356873573,0.49381494852855384,0.246069769608445,0.5650371410724951,0.5661119939214124,0.5700868961549751,0.5909876681346722
34,0.23048496639674618,0.23265685024266175,0.6612098801124753,0.5492300789259226,0.23863520537181332,0.6643953708070856,0.665377666859143,0.6095647804093519,0.6640333622577319
35,0.298926042444818,0.27685941976348,0.6398758303911029,0.5185456763024173,0.26374735559945395,0.6419937841308805,0.64225553612169,0.6041230871758891,0.6428679281747774
36,0.2453168319839489,0.26553897701980733,0.8860286150030741,0.7169330022848004,0.2542679627932516,0.8548727560835764,0.8569894386593687,0.8137956217290492,0.8951321108508762
37,0.25408222506995953,0.24123958131121098,0.823396888594611,0.657584163623155,0.22662486044938437,0.762550503076125,0.7641341625747524,0.7224460926839678,0.846609772175998
38,0.25837129740108056,0.2771252074133818,0.7338840370929341,0.6335633824807249,0.24936279674326084,0.7273014866637365,0.7281215899538171,0.6876866760656161,0.7370424504576177
39,0.28922163510276644,0.24175237277491082,0.7911904330027654,0.6233455451055786,0.2863347576462373,0.7618419026794584,0.7635947188337086,0.7862380737925867,0.7957388549006027
40,0.26638639856386415,0.27198948734859557,0.7668724138005887,0.6413094414672077,0.2595038483068097,0.786391274188796,0.7854827441226694,0.7451945014761484,0.7709458849675986
41,0.24880707763228457,0.24434648290584915,0.8745200224710955,0.6865594953221936,0.25623369261008805,0.8489667552495214,0.8506643162250173,0.7649383125250077,0.8872575042869476
42,0.23778452360939722,0.25878810813458825,0.7699823856992366,0.626585846171005,0.2448920767995729,0.7441217184794577,0.7442463038324681,0.7219770553375429,0.770977569543504
43,0.23450823666018272,0.25445522894425926,0.8585881694652009,0.6813335523163642,0.2687814127230608,0.840056332836968,0.8404669625051701,0.7756725131951602,0.8621292987842125
44,0.2452266525088478,0.2659018168717726,0.8280736481180784,0.6583108345568965,0.2718712845379415,0.7899923207767091,0.7911327157193241,0.7648895331521514,0.8326732158780572
45,0.25768334005850807,0.2681996837297881,0.7550455974079437,0.595600706580067,0.25480480483662177,0.7333992094093353,0.7346504801640117,0.7160447962493249,0.7591093921355059
46,0.2244379034216554,0.2575205447405455,0.7505100765059034,0.6058815505477483,0.23431616833281083,0.7081264350926245,0.7104368025989146,0.7027773544517315,0.7507444169243469
47,0.24436364554181295,0.23125932424171056,0.8331407721571241,0.6546519349045011,0.2177248229106685,0.8173497763514455,0.8190458624655849,0.8212426799671847,0.8372900171380598
48,0.250178044642541,0.24544604031467418,0.7969600559399621,0.6590548085890693,0.24858112054945883,0.8012984315586179,0.80169968932595,0.7009239655327416,0.8026303323753621
49,0.25631783528432023,0.24715727861422124,0.8130589160656151,0.6754567054213066,0.27034359869309765,0.8182819611724205,0.8187104664712416,0.728527239413531,0.817525505209824
50,0.2844871122028002,0.26491465590186636,0.7590110575001252,0.5771472638075527,0.2576598262963585,0.7507417955605491,0.752338922135482,0.746915101051432,0.7646974147733859
51,0.27613910492097027,0.24179541384921344,0.8833275879322305,0.688599477005253,0.2673300622432212,0.8952222903622978,0.8945939365430422,0.825765176227735,0.8891362492034063
52,0.23704278039491236,0.2815653201614869,0.8037812810227695,0.6367535349709089,0.23537932966352093,0.7896155867719428,0.7898347470467098,0.7642205129902838,0.8235475259536096
53,0.22618546148545798,0.2402039419963696,0.9136868311142766,0.3685155182616849,0.22330581087971255,0.8937618151909544,0.8973714771234147,0.8934268477268525,0.9196060443324504
54,0.28410580718053446,0.2467657629565825,0.3074550264972976,0.2762950745019593,0.2257577235920406,0.2890656817040749,0.2886928583667194,0.27876118178298726,0.31091139263107204
55,0.2641168097762059,0.2755058372307004,0.26669831057685367,0.2676284037948841,0.23357773000278442,0.2502816759281193,0.25001822358402104,0.2608184852508946,0.273707515080802
56,0.2791364936457083,0.23745831225310787,0.8964543976303867,0.6993292216582401,0.25144438515009765,0.8695035764013503,0.8706026728153785,0.8690973767889948,0.8984489198825351
57,0.23466318643299472,0.2973829049911699,0.8523132573459049,0.6776586963886669,0.23678964606928574,0.8118450701109936,0.814326500017597,0.8092824742225582,0.8559602215606883
58,0.26922809779894163,0.2520156744358741,0.7443446065013006,0.5777808009210584,0.23732154285447535,0.7395522540465136,0.7392903868187604,0.6802336595528505,0.7480790106166405
59,0.2492755408693271,0.2506445957983529,0.81489247705163,0.6365649491082965,0.2439129537315201,0.8107883504959238,0.8119975487441796,0.7777621746293262,0.8183526057326201
60,0.23340965413930204,0.25473805081627193,0.9102652601370833,0.7127269475545518,0.2689497403059386,0.9100150678525114,0.9101645392541711,0.8700355752577209,0.912070297709986
61,0.2327716298680107,0.25299070948934016,0.7800456702871778,0.6269002122600051,0.252471919192822,0.762840636177415,0.7634538054922634,0.7511588024910656,0.7809206974019981
62,0.2727435874725346,0.246117131888013,0.6217192512975842,0.5496941871970036,0.23353732476534367,0.5930669004109953,0.5934543288587295,0.5620506132731828,0.625762567515395
63,0.2757268526755441,0.2963459491848393,0.7435161592894144,0.5911995974749219,0.24154133066094852,0.7108862017488835,0.7134979372992194,0.7065293670661914,0.7430047656081494
64,0.28027898269643925,0.3029657101964107,0.7242405120149537,0.5656666145462603,0.23700016148766767,0.7204010146281042,0.7204927181263153,0.6938141246386397,0.7293360986772216
65,0.2507099453314453,0.2867619478885302,0.7575366837275243,0.6028855255912212,0.23342731242929463,0.759972678226555,0.7601976168211146,0.6959058568392976,0.7642278009605337
66,0.2385300372425686,0.24830243963625073,0.7481678085230771,0.6136179988152836,0.25443812872263694,0.7428101798421934,0.7442248158275854,0.6787979362109056,0.753437137652856
67,0.23623387904988408,0.2786704870849748,0.6477693613802799,0.5302992637726486,0.274815186619312,0.6314087453501631,0.6329097945313384,0.60849887771641,0.6538434025613449
68,0.24930181729178,0.2759110186323565,0.6743058174691864,0.5779078260908144,0.2608000447029987,0.6569602529604076,0.6585141640607035,0.6182483307244464,0.6772321025994592
69,0.27587890649880753,0.23855062913486474,0.8231823203160239,0.6594504161710341,0.2265193565606894,0.7917477067922011,0.7942113247465652,0.7845191586439556,0.8250141585301198
