,Original,Cropped,Scaled,Rotated,Affined,2D Convoluted,Blurred,Noised,GCR / Marked
0,0.22772241370968696,0.21428226328313701,0.8167117405270297,0.6808380053623164,0.197017752735243,0.7716034618234616,0.7742516527359703,0.812476032763965,0.8222179939767095
1,0.24490111284240834,0.2328810966356058,0.7227046570464893,0.5728339895288584,0.2529323970413863,0.7316442832833032,0.7318379563318914,0.6858740755294715,0.7280638751354828
2,0.18794315725753746,0.18908524645812586,0.8421878785478962,0.6809928966835056,0.21116145103710965,0.8389777878237842,0.8393748522765708,0.8247838160969684,0.8500507237942202
3,0.2346861457090253,0.21506496793571445,0.7722836644924717,0.6278003177375998,0.19099088842496006,0.7763791281934358,0.7774773984583009,0.7068840465721151,0.7786849841235375
4,0.21467003616387598,0.23833950084796468,0.741797957749743,0.6164666288755675,0.22658213486777382,0.7418573422293594,0.7418831205620124,0.7353358880698175,0.7513777211596552
5,0.23721334896882762,0.22481584460822007,0.6757369119710595,0.5816337073063572,0.22775597611879395,0.6699342256207046,0.6705715060037326,0.6763618771199361,0.680480784011895
6,0.2712404885201442,0.2169318189363174,0.8064978914891698,0.6337949092848044,0.2062650672565345,0.7979798226124531,0.7986852791170097,0.7870033208547081,0.8114496052136986
7,0.22031890280791572,0.24307103396494348,0.5932703852858381,0.49071567938647165,0.21774326501346264,0.6028165168551854,0.6023110225833985,0.5742320003362156,0.601356879251599
8,0.23761212003866491,0.23156161602643985,0.8267664611688104,0.657032690662445,0.20267269795328052,0.8316763370620867,0.8318162963593612,0.8053393514514573,0.8312746946387627
9,0.21322007793319045,0.2446426841034067,0.762124864720236,0.5850899216205875,0.20977694214378192,0.7912509797263905,0.790570792918658,0.741986910458184,0.7791383157842733
10,0.23171477105684096,0.2439013464797707,0.8372766960309186,0.6478085692015186,0.1851840787528084,0.821915115942315,0.8227935635831491,0.7891528845385187,0.8394064327118357
11,0.2534573067673968,0.252165289802226,0.828733700052914,0.6403071212575302,0.2300526135290285,0.8378366390701563,0.8372014896298776,0.7682949857741143,0.83267463823506
12,0.2927345380379795,0.2172244448145157,0.9022878667436435,0.7182509795740557,0.20951949499109807,0.8986865051061859,0.8992469431001541,0.8799715257938283,0.9084416901707995
13,0.24284762018834696,0.30089855956576006,0.7926083796154146,0.6477733700548131,0.2459612833311632,0.7939140176542014,0.7936133193676699,0.7588635918504252,0.7961702102260639
14,0.19812248335783747,0.2107575770676113,0.7511073702079745,0.5928775190593418,0.20526727762068672,0.7725849426087125,0.7716110968313877,0.7189407871252086,0.7667151292104145
15,0.2063616257329282,0.2451057122345845,0.5052126399923413,0.4238140082169441,0.23727769142747557,0.5065812990443733,0.5073110153401728,0.486981062410695,0.5226095675209322
16,0.2078176635399077,0.1972960369715649,0.7059096609611312,0.5562207106339329,0.21409206117965038,0.7122034906871519,0.7126563180000177,0.682571314436381,0.7240709688303253
17,0.2025582044039645,0.22075389575679646,0.8615052569885527,0.7036250804688786,0.20007660355517684,0.8515717048452838,0.8519199898020721,0.8297821057314707,0.8705409128378755
18,0.23935020883606828,0.22892092726494856,0.830029538172451,0.6638749679435456,0.23090185114192943,0.8331724771160127,0.8336470431079115,0.7652464310247677,0.8339799913444682
19,0.23354737877047896,0.20249145449575334,0.7375312590619227,0.59939451750203,0.23122633847344068,0.7654634568301513,0.764495212896052,0.6886417584050372,0.7512343427338929
