,Original,Cropped,Scaled,Rotated,Affined,2D Convoluted,Blurred,Noised,GCR / Marked
0,0.22772241370968696,0.21300340536312656,0.816615762625764,0.6808203063620575,0.19681251831688723,0.7718508533371973,0.7742888951259018,0.8124397475381062,0.8221411699982337
1,0.24490111284240834,0.23447931707433978,0.7227210028789713,0.5727551385926748,0.2529174063575786,0.731716921405771,0.731191237941322,0.6859048173579276,0.728008570671609
2,0.18794315725753746,0.1911723912997751,0.8423009574543603,0.6809392522232599,0.21059477526591092,0.8391430502562156,0.8394714247375121,0.8252188254661509,0.8502644247863967
3,0.2346861457090253,0.21494156118886515,0.7723270938435898,0.62779154186341,0.1913844133170741,0.7764328081136979,0.7774455003645457,0.7069742644330272,0.7786572465775985
4,0.21467003616387598,0.23786619334513198,0.7419937872612385,0.6165644972335519,0.2264081877593511,0.7418390448557077,0.7418600335871617,0.7356794766882541,0.7515774786372297
5,0.23721334896882762,0.22511114412925895,0.6757253662497001,0.5816657924807899,0.22754263018669618,0.6698472799090461,0.6706021723111874,0.676401764516241,0.6804872653244769
6,0.2712404885201442,0.21619654886309364,0.8067851785315594,0.6342793240687071,0.20563110092087805,0.7980533348187309,0.7990649146486161,0.7874204259239848,0.8117887853932699
7,0.22031890280791572,0.24269381744185411,0.5933263150840398,0.4907867504887305,0.21712433148408766,0.602927517175378,0.6024164014195774,0.5742458695141608,0.6014172921034437
8,0.23761212003866491,0.23326456425305592,0.8267085660599791,0.656869136686289,0.20204088423345806,0.8315680071863603,0.8318087346180374,0.8053862131495872,0.8312054942450775
9,0.21322007793319045,0.24223297139085354,0.7621207606535387,0.5849048464308836,0.20975224979028406,0.7915508802139405,0.7906738982316539,0.7422050054440238,0.7792341292104209
10,0.23171477105684096,0.24491698799578207,0.8374424079845091,0.6477330573633399,0.18615549253205171,0.8221865443284775,0.8229747165934062,0.7893396485857104,0.839456984399229
11,0.2534573067673968,0.2506464052546998,0.8289303976124409,0.6403630150100651,0.23229799538451731,0.8381772380898108,0.8376406517299739,0.7690717547885338,0.8329278029514627
12,0.2927345380379795,0.21788080398956372,0.902256156598049,0.7182484443652349,0.20947803387527938,0.898353268413792,0.8991215783177174,0.879979057901399,0.9083922091511251
13,0.24284762018834696,0.30220065986917655,0.7926884584541881,0.6477811775279735,0.2451586220127279,0.7935351430234746,0.7938533306446292,0.7589245260939343,0.7961459062943562
14,0.19812248335783747,0.21320956607601899,0.7511033921429665,0.5928715479178758,0.2048454663415193,0.7727002377560181,0.7714719005735449,0.718953750839375,0.7666502858261173
15,0.2063616257329282,0.24453297428187165,0.5051616098613666,0.4237277771758815,0.2375582219187251,0.5070352870262984,0.507375843234452,0.4870025398877741,0.5225789741366387
16,0.2078176635399077,0.2000004956365065,0.7065463843419041,0.5570218282695452,0.21454523790494676,0.713273864390448,0.71365612520219,0.6836842213068502,0.7251050137304716
17,0.2025582044039645,0.22163158438817637,0.8615906817662832,0.7033955413854803,0.19970091865885606,0.8510280003930627,0.8521053999533897,0.8297847993869054,0.8704912281797798
18,0.23935020883606828,0.22856590578044841,0.830189889990549,0.6639013032785888,0.22991820300926152,0.8332414237237732,0.8336762777750373,0.7657024015797388,0.8340647126143295
19,0.23354737877047896,0.20277709461349158,0.737455981526708,0.5993188078805367,0.23167342123885867,0.7655819350843839,0.7642414552990325,0.6887370132701741,0.75119604378834
